tanggal,pelabuhan,kapal_berangkat,kapal_tiba,penumpang_naik,penumpang_turun
2019-05-05,SABIRA,1,1,11,21
2019-05-06,SABIRA,0,0,0,0
2019-05-07,SABIRA,1,1,13,24
2019-05-08,SABIRA,1,1,7,11
2019-05-09,SABIRA,2,2,12,9
2019-05-10,SABIRA,0,1,0,23
2019-05-11,SABIRA,1,0,29,0
2019-05-12,SABIRA,0,0,0,0
2019-05-13,SABIRA,1,1,6,2
2019-05-14,SABIRA,1,2,14,13
2019-05-15,SABIRA,1,2,11,15
2019-05-16,SABIRA,1,0,14,0
2019-05-17,SABIRA,1,1,4,31
2019-05-18,SABIRA,1,1,5,12
2019-05-19,SABIRA,1,1,19,12
2019-05-20,SABIRA,1,2,4,22
2019-05-21,SABIRA,1,1,14,8
2019-05-22,SABIRA,1,1,15,4
2019-05-23,SABIRA,1,1,8,6
2019-05-24,SABIRA,0,1,0,4
2019-05-25,SABIRA,2,1,10,11
2019-05-26,SABIRA,1,1,6,33
2019-05-27,SABIRA,0,0,0,0
2019-05-28,SABIRA,0,1,0,5
2019-05-29,SABIRA,1,0,36,0
2019-05-30,SABIRA,0,0,0,0
2019-05-31,SABIRA,1,1,0,14
