tanggal,pelabuhan,kapal_berangkat,kapal_tiba,penumpang_naik,penumpang_turun
2019-06-06,HARAPAN,5,8,544,1165
2019-06-07,HARAPAN,6,7,2069,939
2019-06-08,HARAPAN,8,11,1524,1879
2019-06-09,HARAPAN,3,9,183,2147
2019-06-10,HARAPAN,3,3,227,521
2019-06-11,HARAPAN,2,4,213,347
2019-06-12,HARAPAN,3,3,193,164
2019-06-13,HARAPAN,2,1,197,121
2019-06-14,HARAPAN,3,2,173,287
2019-06-15,HARAPAN,3,5,131,485
2019-06-16,HARAPAN,7,2,1432,100
2019-06-17,HARAPAN,2,3,147,76
2019-06-18,HARAPAN,1,2,22,65
2019-06-19,HARAPAN,5,3,228,133
2019-06-20,HARAPAN,4,2,91,22
2019-06-21,HARAPAN,4,2,109,191
2019-06-22,HARAPAN,1,6,40,681
2019-06-23,HARAPAN,5,2,909,14
2019-06-24,HARAPAN,1,3,20,256
2019-06-25,HARAPAN,4,2,171,60
2019-06-26,HARAPAN,1,1,10,65
2019-06-27,HARAPAN,3,2,191,173
2019-06-28,HARAPAN,4,3,211,136
2019-06-29,HARAPAN,1,8,20,1026
2019-06-30,HARAPAN,6,5,337,219
2019-06-01,SABIRA,1,1,22,29
2019-06-02,SABIRA,1,1,7,35
2019-06-03,SABIRA,1,1,9,8
2019-06-04,SABIRA,1,1,0,2
2019-06-05,SABIRA,1,1,1,1
2019-06-06,SABIRA,1,1,34,8
2019-06-07,SABIRA,1,1,21,16
2019-06-08,SABIRA,1,1,23,21
2019-06-09,SABIRA,2,2,84,48
2019-06-10,SABIRA,1,1,15,35
2019-06-11,SABIRA,1,1,23,22
2019-06-12,SABIRA,1,1,32,42
2019-06-13,SABIRA,1,1,32,22
2019-06-14,SABIRA,1,1,17,12
2019-06-15,SABIRA,1,1,20,39
2019-06-16,SABIRA,1,1,41,19
2019-06-17,SABIRA,1,1,21,23
2019-06-18,SABIRA,1,1,20,14
2019-06-19,SABIRA,1,1,12,10
2019-06-20,SABIRA,1,2,2,20
2019-06-21,SABIRA,2,2,42,39
2019-06-22,SABIRA,1,1,4,19
2019-06-23,SABIRA,1,1,35,20
2019-06-24,SABIRA,1,1,12,28
2019-06-25,SABIRA,1,1,32,9
2019-06-26,SABIRA,2,2,11,27
2019-06-27,SABIRA,2,2,12,14
2019-06-28,SABIRA,0,1,0,20
2019-06-29,SABIRA,2,1,26,30
2019-06-30,SABIRA,1,1,36,17
