tanggal,pelabuhan,kapal_berangkat,kapal_tiba,penumpang_naik,penumpang_turun
2021-07-22,KELAPA,5,5,53,41
2021-07-23,KELAPA,3,3,52,57
2021-07-24,KELAPA,3,3,53,53
2021-07-25,KELAPA,4,3,37,81
2021-07-26,KELAPA,3,4,68,74
2021-07-27,KELAPA,4,3,44,48
2021-07-28,KELAPA,3,3,58,37
2021-07-29,KELAPA,3,3,69,69
2021-07-30,KELAPA,3,3,35,66
2021-07-31,KELAPA,0,2,0,68
2021-07-01,HARAPAN,1,1,4,4
2021-07-02,HARAPAN,1,2,4,12
2021-07-03,HARAPAN,3,2,23,6
2021-07-04,HARAPAN,1,4,6,304
2021-07-05,HARAPAN,4,2,312,12
2021-07-06,HARAPAN,1,4,6,23
2021-07-07,HARAPAN,2,1,3,8
2021-07-08,HARAPAN,1,1,7,0
2021-07-09,HARAPAN,2,1,19,2
2021-07-10,HARAPAN,4,1,30,17
2021-07-11,HARAPAN,2,6,25,265
2021-07-12,HARAPAN,3,0,307,0
2021-07-13,HARAPAN,1,4,14,25
2021-07-14,HARAPAN,0,3,0,2
2021-07-15,HARAPAN,3,1,13,7
2021-07-16,HARAPAN,2,3,35,67
2021-07-17,HARAPAN,1,0,15,0
2021-07-18,HARAPAN,1,6,37,272
2021-07-19,HARAPAN,6,0,279,0
2021-07-20,HARAPAN,0,3,0,25
2021-07-21,HARAPAN,1,1,3,6
2021-07-22,HARAPAN,1,1,4,0
2021-07-23,HARAPAN,1,2,3,19
2021-07-24,HARAPAN,1,1,3,1
2021-07-25,HARAPAN,0,6,0,342
2021-07-26,HARAPAN,4,1,358,36
2021-07-27,HARAPAN,1,2,6,3
2021-07-28,HARAPAN,2,0,34,0
2021-07-29,HARAPAN,1,2,4,13
2021-07-30,HARAPAN,4,1,18,4
2021-07-31,HARAPAN,4,4,10,227
2021-07-01,SABIRA,0,1,0,9
2021-07-02,SABIRA,1,1,4,3
2021-07-03,SABIRA,2,1,11,8
2021-07-04,SABIRA,0,1,0,7
2021-07-05,SABIRA,1,0,15,0
2021-07-06,SABIRA,0,1,0,7
2021-07-07,SABIRA,1,0,4,0
2021-07-08,SABIRA,0,1,0,7
2021-07-09,SABIRA,1,0,14,0
2021-07-10,SABIRA,0,0,0,0
2021-07-11,SABIRA,0,1,0,12
2021-07-12,SABIRA,1,0,9,0
2021-07-13,SABIRA,0,1,0,10
