tanggal,pelabuhan,kapal_berangkat,kapal_tiba,penumpang_naik,penumpang_turun
2019-03-31,HARAPAN,2,1,14,37
2019-03-01,SABIRA,0,0,0,0
2019-03-02,SABIRA,0,1,0,40
2019-03-03,SABIRA,1,0,28,0
2019-03-04,SABIRA,0,0,0,0
2019-03-05,SABIRA,0,0,0,0
2019-03-06,SABIRA,0,0,0,0
2019-03-07,SABIRA,0,0,0,0
2019-03-08,SABIRA,0,0,0,0
2019-03-09,SABIRA,0,1,0,39
2019-03-10,SABIRA,1,0,49,0
2019-03-11,SABIRA,0,0,0,0
2019-03-12,SABIRA,0,0,0,0
2019-03-13,SABIRA,0,1,0,8
2019-03-14,SABIRA,1,0,28,0
2019-03-15,SABIRA,0,0,0,0
2019-03-16,SABIRA,0,1,0,38
2019-03-17,SABIRA,1,0,27,0
2019-03-18,SABIRA,0,0,0,0
2019-03-19,SABIRA,0,0,0,0
2019-03-20,SABIRA,0,1,0,18
2019-03-21,SABIRA,1,0,7,0
2019-03-22,SABIRA,0,0,0,0
2019-03-23,SABIRA,0,1,0,37
2019-03-24,SABIRA,1,0,42,0
2019-03-25,SABIRA,0,0,0,0
2019-03-26,SABIRA,0,0,0,0
2019-03-27,SABIRA,0,1,0,38
2019-03-28,SABIRA,1,0,19,0
2019-03-29,SABIRA,0,0,0,0
2019-03-30,SABIRA,0,1,0,23
2019-03-31,SABIRA,1,0,15,0
