tanggal,pelabuhan,kapal_berangkat,kapal_tiba,penumpang_naik,penumpang_turun
2020-06-25,TIDUNG/PAYUNG,4,4,24,29
2020-06-26,TIDUNG/PAYUNG,3,4,23,28
2020-06-27,TIDUNG/PAYUNG,3,4,9,112
2020-06-28,TIDUNG/PAYUNG,4,3,112,31
2020-06-29,TIDUNG/PAYUNG,4,4,66,59
2020-06-30,TIDUNG/PAYUNG,4,4,25,70
2020-06-01,PRAMUKA/PANGGANG,3,2,3,3
2020-06-02,PRAMUKA/PANGGANG,3,1,6,2
2020-06-03,PRAMUKA/PANGGANG,0,2,0,0
2020-06-04,PRAMUKA/PANGGANG,2,3,1,0
2020-06-05,PRAMUKA/PANGGANG,1,2,2,0
2020-06-06,PRAMUKA/PANGGANG,2,2,2,0
2020-06-07,PRAMUKA/PANGGANG,1,3,0,0
2020-06-08,PRAMUKA/PANGGANG,2,1,9,4
2020-06-09,PRAMUKA/PANGGANG,4,4,38,46
2020-06-10,PRAMUKA/PANGGANG,5,5,20,19
2020-06-11,PRAMUKA/PANGGANG,4,6,18,22
2020-06-12,PRAMUKA/PANGGANG,6,5,54,34
2020-06-13,PRAMUKA/PANGGANG,3,5,16,64
2020-06-14,PRAMUKA/PANGGANG,5,5,54,28
2020-06-15,PRAMUKA/PANGGANG,3,4,38,47
2020-06-16,PRAMUKA/PANGGANG,4,3,41,39
2020-06-17,PRAMUKA/PANGGANG,3,4,35,51
2020-06-18,PRAMUKA/PANGGANG,5,3,37,25
2020-06-19,PRAMUKA/PANGGANG,4,4,32,44
2020-06-20,PRAMUKA/PANGGANG,6,10,52,237
2020-06-21,PRAMUKA/PANGGANG,5,5,161,54
2020-06-22,PRAMUKA/PANGGANG,3,4,27,41
2020-06-23,PRAMUKA/PANGGANG,4,3,77,16
2020-06-24,PRAMUKA/PANGGANG,4,5,39,30
2020-06-25,PRAMUKA/PANGGANG,5,4,79,60
2020-06-26,PRAMUKA/PANGGANG,4,4,98,172
2020-06-27,PRAMUKA/PANGGANG,4,5,80,176
2020-06-28,PRAMUKA/PANGGANG,7,5,241,59
2020-06-29,PRAMUKA/PANGGANG,5,4,62,142
2020-06-30,PRAMUKA/PANGGANG,3,4,67,55
2020-06-01,KELAPA,2,2,11,7
2020-06-02,KELAPA,1,1,0,3
2020-06-03,KELAPA,1,1,0,5
2020-06-04,KELAPA,2,2,7,3
2020-06-05,KELAPA,2,2,0,0
2020-06-06,KELAPA,2,2,0,1
2020-06-07,KELAPA,2,2,12,7
2020-06-08,KELAPA,4,3,23,9
2020-06-09,KELAPA,4,4,22,15
2020-06-10,KELAPA,6,4,21,10
2020-06-11,KELAPA,4,5,35,18
2020-06-12,KELAPA,5,6,16,15
2020-06-13,KELAPA,5,4,22,25
2020-06-14,KELAPA,3,5,34,21
2020-06-15,KELAPA,4,3,25,25
2020-06-16,KELAPA,3,4,46,29
2020-06-17,KELAPA,3,3,21,17
2020-06-18,KELAPA,4,4,69,24
