tanggal,pelabuhan,kapal_berangkat,kapal_tiba,penumpang_naik,penumpang_turun
2019-10-15,PRAMUKA/PANGGANG,4,3,164,128
2019-10-16,PRAMUKA/PANGGANG,5,5,155,148
2019-10-17,PRAMUKA/PANGGANG,4,4,178,100
2019-10-18,PRAMUKA/PANGGANG,3,2,113,104
2019-10-19,PRAMUKA/PANGGANG,5,6,190,494
2019-10-20,PRAMUKA/PANGGANG,4,5,173,266
2019-10-21,PRAMUKA/PANGGANG,5,5,238,143
2019-10-22,PRAMUKA/PANGGANG,4,5,162,261
2019-10-23,PRAMUKA/PANGGANG,5,6,199,138
2019-10-24,PRAMUKA/PANGGANG,4,5,69,255
2019-10-25,PRAMUKA/PANGGANG,2,2,164,202
2019-10-26,PRAMUKA/PANGGANG,5,5,167,99
2019-10-27,PRAMUKA/PANGGANG,4,5,91,112
2019-10-28,PRAMUKA/PANGGANG,5,6,101,102
2019-10-29,PRAMUKA/PANGGANG,6,4,143,123
2019-10-30,PRAMUKA/PANGGANG,5,5,196,137
2019-10-31,PRAMUKA/PANGGANG,4,5,194,239
2019-10-01,KELAPA,4,4,54,54
2019-10-02,KELAPA,5,6,101,125
2019-10-03,KELAPA,5,4,79,73
2019-10-04,KELAPA,4,4,134,119
2019-10-05,KELAPA,4,6,117,155
2019-10-06,KELAPA,6,4,148,96
2019-10-07,KELAPA,5,5,167,99
2019-10-08,KELAPA,4,5,91,112
2019-10-09,KELAPA,5,6,101,102
2019-10-10,KELAPA,6,4,143,123
2019-10-11,KELAPA,5,5,196,137
2019-10-12,KELAPA,4,6,94,239
2019-10-13,KELAPA,6,4,307,91
2019-10-14,KELAPA,4,5,164,133
2019-10-15,KELAPA,5,3,89,59
2019-10-16,KELAPA,4,5,63,135
2019-10-17,KELAPA,5,3,93,57
2019-10-18,KELAPA,5,5,90,93
2019-10-19,KELAPA,5,6,98,162
2019-10-20,KELAPA,6,5,195,100
2019-10-21,KELAPA,4,4,88,61
2019-10-22,KELAPA,3,4,108,129
2019-10-23,KELAPA,5,3,161,85
2019-10-24,KELAPA,3,3,126,94
2019-10-25,KELAPA,2,2,71,145
2019-10-26,KELAPA,3,4,74,179
2019-10-27,KELAPA,5,3,281,305
2019-10-28,KELAPA,2,3,150,63
2019-10-29,KELAPA,3,3,135,97
2019-10-30,KELAPA,2,3,92,62
2019-10-31,KELAPA,4,3,111,88
2019-10-01,HARAPAN,3,2,111,97
2019-10-02,HARAPAN,2,2,21,107
2019-10-03,HARAPAN,3,2,99,13
2019-10-04,HARAPAN,2,1,37,30
2019-10-05,HARAPAN,1,7,9,1094
2019-10-06,HARAPAN,6,1,1065,7
2019-10-07,HARAPAN,5,3,807,143
2019-10-08,HARAPAN,3,2,239,174
2019-10-09,HARAPAN,2,3,97,251
2019-10-10,HARAPAN,3,3,145,191
2019-10-11,HARAPAN,3,3,62,120
2019-10-12,HARAPAN,2,8,1296,106
2019-10-13,HARAPAN,2,6,35,1165
2019-10-14,HARAPAN,1,3,28,100
2019-10-15,HARAPAN,2,1,63,7
2019-10-16,HARAPAN,1,2,4,161
2019-10-17,HARAPAN,1,2,49,78
2019-10-18,HARAPAN,3,2,121,78
2019-10-19,HARAPAN,1,6,21,687
2019-10-20,HARAPAN,5,1,677,7
2019-10-21,HARAPAN,2,4,26,65
2019-10-22,HARAPAN,1,1,33,26
2019-10-23,HARAPAN,2,1,20,164
2019-10-24,HARAPAN,2,1,144,21
2019-10-25,HARAPAN,2,3,138,37
2019-10-26,HARAPAN,2,5,2110,18
2019-10-27,HARAPAN,5,1,1020,138
2019-10-28,HARAPAN,1,4,10,43
2019-10-29,HARAPAN,1,2,26,75
2019-10-30,HARAPAN,1,3,40,66
2019-10-31,HARAPAN,2,2,70,97
2019-10-01,SABIRA,1,1,25,29
2019-10-02,SABIRA,1,1,15,14
2019-10-03,SABIRA,1,1,16,8
2019-10-04,SABIRA,1,1,10,19
2019-10-05,SABIRA,1,1,11,25
2019-10-06,SABIRA,1,1,7,34
2019-10-07,SABIRA,1,1,27,44
2019-10-08,SABIRA,1,1,20,26
2019-10-09,SABIRA,1,1,14,11
2019-10-10,SABIRA,1,1,11,46
2019-10-11,SABIRA,1,1,21,41
2019-10-12,SABIRA,1,1,18,30
2019-10-13,SABIRA,1,1,30,19
2019-10-14,SABIRA,1,1,43,5
2019-10-15,SABIRA,1,1,44,9
2019-10-16,SABIRA,1,1,11,17
2019-10-17,SABIRA,1,1,25,11
2019-10-18,SABIRA,1,1,16,14
2019-10-19,SABIRA,1,1,18,28
2019-10-20,SABIRA,1,1,36,30
2019-10-21,SABIRA,0,1,0,6
2019-10-22,SABIRA,1,0,9,0
2019-10-23,SABIRA,0,1,0,17
2019-10-24,SABIRA,1,0,23,0
2019-10-25,SABIRA,0,0,0,0
2019-10-26,SABIRA,0,1,0,32
2019-10-27,SABIRA,1,0,40,0
2019-10-28,SABIRA,0,1,0,17
2019-10-29,SABIRA,1,0,11,0
2019-10-30,SABIRA,0,1,0,18
2019-10-31,SABIRA,1,0,25,0
