tanggal,pelabuhan,kapal_berangkat,kapal_tiba,penumpang_naik,penumpang_turun
2020-05-05,PRAMUKA/PANGGANG,5,4,6,30
2020-05-06,PRAMUKA/PANGGANG,1,2,0,0
2020-05-07,PRAMUKA/PANGGANG,1,0,2,0
2020-05-08,PRAMUKA/PANGGANG,0,0,0,0
2020-05-09,PRAMUKA/PANGGANG,1,1,0,0
2020-05-10,PRAMUKA/PANGGANG,1,0,2,0
2020-05-11,PRAMUKA/PANGGANG,0,1,0,0
2020-05-12,PRAMUKA/PANGGANG,2,2,17,25
2020-05-13,PRAMUKA/PANGGANG,1,2,0,0
2020-05-14,PRAMUKA/PANGGANG,1,0,9,0
2020-05-15,PRAMUKA/PANGGANG,0,0,0,0
2020-05-16,PRAMUKA/PANGGANG,0,0,0,0
2020-05-17,PRAMUKA/PANGGANG,3,3,1,0
2020-05-18,PRAMUKA/PANGGANG,0,1,0,4
2020-05-19,PRAMUKA/PANGGANG,3,3,28,28
2020-05-20,PRAMUKA/PANGGANG,0,0,0,0
2020-05-21,PRAMUKA/PANGGANG,4,4,10,0
2020-05-22,PRAMUKA/PANGGANG,0,1,0,2
2020-05-23,PRAMUKA/PANGGANG,2,1,4,0
2020-05-24,PRAMUKA/PANGGANG,0,1,0,3
2020-05-25,PRAMUKA/PANGGANG,1,1,1,2
2020-05-26,PRAMUKA/PANGGANG,3,3,48,26
2020-05-27,PRAMUKA/PANGGANG,0,1,0,5
2020-05-28,PRAMUKA/PANGGANG,2,2,18,25
2020-05-29,PRAMUKA/PANGGANG,0,0,0,0
2020-05-30,PRAMUKA/PANGGANG,0,1,0,2
2020-05-31,PRAMUKA/PANGGANG,1,0,4,0
2020-05-01,KELAPA,1,2,0,0
2020-05-02,KELAPA,2,1,0,0
2020-05-03,KELAPA,1,2,0,0
2020-05-04,KELAPA,1,1,0,0
2020-05-05,KELAPA,3,2,8,14
2020-05-06,KELAPA,1,3,0,0
2020-05-07,KELAPA,3,1,0,0
2020-05-08,KELAPA,3,3,3,3
2020-05-09,KELAPA,1,2,0,0
2020-05-10,KELAPA,2,2,0,0
2020-05-11,KELAPA,2,3,0,0
2020-05-12,KELAPA,3,3,7,15
2020-05-13,KELAPA,3,3,0,0
2020-05-14,KELAPA,2,3,0,0
2020-05-15,KELAPA,2,1,0,0
2020-05-16,KELAPA,2,3,0,0
2020-05-17,KELAPA,5,3,6,10
2020-05-18,KELAPA,1,3,0,6
2020-05-19,KELAPA,4,3,14,8
2020-05-20,KELAPA,2,3,0,11
2020-05-21,KELAPA,3,3,7,0
2020-05-22,KELAPA,2,4,0,2
2020-05-23,KELAPA,1,2,0,0
2020-05-24,KELAPA,2,2,22,22
2020-05-25,KELAPA,0,1,0,3
2020-05-26,KELAPA,3,1,60,13
2020-05-27,KELAPA,1,2,0,2
2020-05-28,KELAPA,3,1,40,0
2020-05-29,KELAPA,1,3,1,0
2020-05-30,KELAPA,2,3,0,13
2020-05-31,KELAPA,3,2,34,0
2020-05-01,HARAPAN,0,1,0,8
2020-05-02,HARAPAN,0,0,0,0
2020-05-03,HARAPAN,0,0,0,0
2020-05-04,HARAPAN,0,0,0,0
2020-05-05,HARAPAN,0,1,0,0
2020-05-06,HARAPAN,1,2,5,5
2020-05-07,HARAPAN,0,0,0,0
2020-05-08,HARAPAN,2,2,11,10
2020-05-09,HARAPAN,0,0,0,0
2020-05-10,HARAPAN,0,0,0,0
2020-05-11,HARAPAN,1,0,0,0
2020-05-12,HARAPAN,0,1,0,0
2020-05-13,HARAPAN,1,1,0,0
2020-05-14,HARAPAN,1,1,0,0
2020-05-15,HARAPAN,3,2,12,5
2020-05-16,HARAPAN,0,0,0,0
2020-05-17,HARAPAN,0,0,0,0
2020-05-18,HARAPAN,0,0,0,0
2020-05-19,HARAPAN,1,1,0,0
2020-05-20,HARAPAN,3,3,10,8
2020-05-21,HARAPAN,3,2,8,5
2020-05-22,HARAPAN,1,3,5,7
2020-05-23,HARAPAN,0,0,0,0
2020-05-24,HARAPAN,0,0,0,0
2020-05-25,HARAPAN,0,0,0,0
2020-05-26,HARAPAN,0,0,0,0
2020-05-27,HARAPAN,3,3,28,27
2020-05-28,HARAPAN,0,0,0,0
2020-05-29,HARAPAN,2,2,8,6
2020-05-30,HARAPAN,0,0,0,0
2020-05-31,HARAPAN,0,0,0,0
2020-05-01,SABIRA,0,0,0,0
2020-05-02,SABIRA,0,0,0,0
2020-05-03,SABIRA,0,0,0,0
2020-05-04,SABIRA,0,0,0,0
2020-05-05,SABIRA,0,0,0,0
2020-05-06,SABIRA,0,0,0,0
2020-05-07,SABIRA,0,0,0,0
2020-05-08,SABIRA,0,0,0,0
2020-05-09,SABIRA,0,0,0,0
2020-05-10,SABIRA,0,1,0,0
2020-05-11,SABIRA,0,0,0,0
2020-05-12,SABIRA,0,0,0,0
2020-05-13,SABIRA,0,2,0,0
2020-05-14,SABIRA,0,0,0,0
2020-05-15,SABIRA,0,0,0,0
2020-05-16,SABIRA,0,0,0,0
2020-05-17,SABIRA,0,0,0,0
2020-05-18,SABIRA,0,0,0,0
2020-05-19,SABIRA,0,0,0,0
2020-05-20,SABIRA,0,0,0,0
2020-05-21,SABIRA,1,3,0,0
2020-05-22,SABIRA,1,0,0,0
2020-05-23,SABIRA,0,0,0,0
2020-05-24,SABIRA,0,0,0,0
2020-05-25,SABIRA,0,0,0,0
2020-05-26,SABIRA,0,0,0,0
2020-05-27,SABIRA,1,2,20,40
2020-05-28,SABIRA,1,0,18,0
2020-05-29,SABIRA,0,0,0,0
2020-05-30,SABIRA,0,0,0,0
2020-05-31,SABIRA,0,0,0,0
