tanggal,pelabuhan,kapal_berangkat,kapal_tiba,penumpang_naik,penumpang_turun
2019-04-14,TIDUNG/PAYUNG,6,5,828,313
2019-04-15,TIDUNG/PAYUNG,5,5,149,165
2019-04-16,TIDUNG/PAYUNG,3,5,127,150
2019-04-17,TIDUNG/PAYUNG,3,3,95,213
2019-04-18,TIDUNG/PAYUNG,4,3,128,143
2019-04-19,TIDUNG/PAYUNG,5,9,246,952
2019-04-20,TIDUNG/PAYUNG,6,7,578,639
2019-04-21,TIDUNG/PAYUNG,6,4,915,269
2019-04-22,TIDUNG/PAYUNG,3,5,138,213
2019-04-23,TIDUNG/PAYUNG,3,5,110,201
2019-04-24,TIDUNG/PAYUNG,5,4,273,140
2019-04-25,TIDUNG/PAYUNG,4,4,188,87
2019-04-26,TIDUNG/PAYUNG,4,4,193,223
2019-04-27,TIDUNG/PAYUNG,6,12,225,914
2019-04-28,TIDUNG/PAYUNG,7,5,746,340
2019-04-29,TIDUNG/PAYUNG,4,7,126,689
2019-04-30,TIDUNG/PAYUNG,6,4,169,546
2019-04-01,PRAMUKA/PANGGANG,3,4,125,177
2019-04-02,PRAMUKA/PANGGANG,4,3,102,97
2019-04-03,PRAMUKA/PANGGANG,3,4,144,145
2019-04-04,PRAMUKA/PANGGANG,4,3,95,105
2019-04-05,PRAMUKA/PANGGANG,3,3,95,158
2019-04-06,PRAMUKA/PANGGANG,3,6,123,339
2019-04-07,PRAMUKA/PANGGANG,7,3,558,168
2019-04-08,PRAMUKA/PANGGANG,3,4,144,145
2019-04-09,PRAMUKA/PANGGANG,4,3,144,127
2019-04-10,PRAMUKA/PANGGANG,3,4,148,154
2019-04-11,PRAMUKA/PANGGANG,4,3,113,152
2019-04-12,PRAMUKA/PANGGANG,3,3,131,125
2019-04-13,PRAMUKA/PANGGANG,3,7,106,613
2019-04-14,PRAMUKA/PANGGANG,7,4,663,159
2019-04-15,PRAMUKA/PANGGANG,3,4,106,163
2019-04-16,PRAMUKA/PANGGANG,3,3,79,149
2019-04-17,PRAMUKA/PANGGANG,3,4,663,191
2019-04-18,PRAMUKA/PANGGANG,4,3,139,111
2019-04-19,PRAMUKA/PANGGANG,3,3,127,114
2019-04-20,PRAMUKA/PANGGANG,6,6,413,446
2019-04-21,PRAMUKA/PANGGANG,4,3,279,147
2019-04-22,PRAMUKA/PANGGANG,3,4,117,146
2019-04-23,PRAMUKA/PANGGANG,4,3,123,97
2019-04-24,PRAMUKA/PANGGANG,3,4,151,170
2019-04-25,PRAMUKA/PANGGANG,4,3,110,126
2019-04-26,PRAMUKA/PANGGANG,3,3,145,157
2019-04-27,PRAMUKA/PANGGANG,3,7,138,813
2019-04-28,PRAMUKA/PANGGANG,7,3,865,150
2019-04-29,PRAMUKA/PANGGANG,3,4,148,228
2019-04-30,PRAMUKA/PANGGANG,3,4,165,155
2019-04-01,KELAPA/HARAPAN,7,6,90,452
2019-04-02,KELAPA/HARAPAN,7,6,377,214
2019-04-03,KELAPA/HARAPAN,5,7,116,193
2019-04-04,KELAPA/HARAPAN,8,7,187,132
2019-04-05,KELAPA/HARAPAN,5,5,102,160
2019-04-06,KELAPA/HARAPAN,6,9,147,881
2019-04-07,KELAPA/HARAPAN,10,4,819,139
2019-04-08,KELAPA/HARAPAN,7,8,138,151
2019-04-09,KELAPA/HARAPAN,5,5,112,166
2019-04-10,KELAPA/HARAPAN,5,6,141,143
2019-04-11,KELAPA/HARAPAN,8,5,173,97
2019-04-12,KELAPA/HARAPAN,7,6,193,113
2019-04-13,KELAPA/HARAPAN,5,9,149,734
2019-04-14,KELAPA/HARAPAN,8,5,652,124
2019-04-15,KELAPA/HARAPAN,4,8,78,494
2019-04-16,KELAPA/HARAPAN,6,6,437,218
2019-04-17,KELAPA/HARAPAN,3,5,82,135
2019-04-18,KELAPA/HARAPAN,10,5,267,110
2019-04-19,KELAPA/HARAPAN,8,7,191,949
2019-04-20,KELAPA/HARAPAN,7,11,629,873
2019-04-21,KELAPA/HARAPAN,11,8,1206,119
2019-04-22,KELAPA/HARAPAN,6,8,166,107
2019-04-23,KELAPA/HARAPAN,6,5,144,126
2019-04-24,KELAPA/HARAPAN,5,7,111,170
2019-04-25,KELAPA/HARAPAN,8,6,181,122
2019-04-26,KELAPA/HARAPAN,7,5,206,99
2019-04-27,KELAPA/HARAPAN,4,9,93,1175
2019-04-28,KELAPA/HARAPAN,9,4,1152,93
2019-04-29,KELAPA/HARAPAN,6,6,181,252
2019-04-30,KELAPA/HARAPAN,6,6,269,485
2019-04-01,SABIRA,0,0,0,0
2019-04-02,SABIRA,0,0,0,0
2019-04-03,SABIRA,1,2,12,51
2019-04-04,SABIRA,1,0,25,0
2019-04-05,SABIRA,0,0,0,0
2019-04-06,SABIRA,0,1,0,27
2019-04-07,SABIRA,1,0,34,0
2019-04-08,SABIRA,1,1,6,0
2019-04-09,SABIRA,0,0,0,0
2019-04-10,SABIRA,0,1,0,31
2019-04-11,SABIRA,1,0,15,0
2019-04-12,SABIRA,0,0,0,0
2019-04-13,SABIRA,0,1,0,39
2019-04-14,SABIRA,1,0,35,0
2019-04-15,SABIRA,0,1,0,21
2019-04-16,SABIRA,1,0,4,0
2019-04-17,SABIRA,0,1,0,9
2019-04-18,SABIRA,1,0,24,0
2019-04-19,SABIRA,0,1,0,8
2019-04-20,SABIRA,1,1,8,14
2019-04-21,SABIRA,1,0,22,0
2019-04-22,SABIRA,0,2,0,15
2019-04-23,SABIRA,0,0,0,0
2019-04-24,SABIRA,0,1,0,29
2019-04-25,SABIRA,2,2,51,8
2019-04-26,SABIRA,1,1,6,7
2019-04-27,SABIRA,1,2,7,22
2019-04-28,SABIRA,1,1,25,10
2019-04-29,SABIRA,2,2,18,26
2019-04-30,SABIRA,1,1,16,14
