tanggal,pelabuhan,kapal_berangkat,kapal_tiba,penumpang_naik,penumpang_turun
2020-06-01,PRAMUKA/PANGGANG,6,5,67,77
2020-06-02,PRAMUKA/PANGGANG,5,5,75,105
2020-06-03,PRAMUKA/PANGGANG,4,6,35,30
2020-06-04,PRAMUKA/PANGGANG,3,4,74,47
2020-06-05,PRAMUKA/PANGGANG,5,5,66,106
2020-06-06,PRAMUKA/PANGGANG,6,5,190,82
2020-06-07,PRAMUKA/PANGGANG,5,6,77,143
2020-06-08,PRAMUKA/PANGGANG,5,6,65,76
2020-06-09,PRAMUKA/PANGGANG,5,7,85,132
2020-06-10,PRAMUKA/PANGGANG,5,5,77,72
2020-06-11,PRAMUKA/PANGGANG,5,7,60,213
2020-06-12,PRAMUKA/PANGGANG,5,6,66,71
2020-06-13,PRAMUKA/PANGGANG,5,6,77,143
2020-06-14,PRAMUKA/PANGGANG,5,5,123,91
2020-06-15,PRAMUKA/PANGGANG,5,5,55,90
2020-06-16,PRAMUKA/PANGGANG,5,5,66,70
2020-06-17,PRAMUKA/PANGGANG,6,5,54,64
2020-06-18,PRAMUKA/PANGGANG,5,5,75,125
2020-06-19,PRAMUKA/PANGGANG,5,9,61,230
2020-06-20,PRAMUKA/PANGGANG,7,5,237,56
2020-06-21,PRAMUKA/PANGGANG,5,5,72,111
2020-06-22,PRAMUKA/PANGGANG,5,5,47,107
2020-06-23,PRAMUKA/PANGGANG,6,5,59,58
2020-06-24,PRAMUKA/PANGGANG,5,5,42,72
2020-06-25,PRAMUKA/PANGGANG,5,5,68,85
2020-06-26,PRAMUKA/PANGGANG,5,5,25,99
2020-06-27,PRAMUKA/PANGGANG,6,5,141,48
2020-06-28,PRAMUKA/PANGGANG,5,5,43,121
2020-06-29,PRAMUKA/PANGGANG,5,5,27,42
2020-06-30,PRAMUKA/PANGGANG,5,5,34,63
2020-06-01,KELAPA,4,4,39,92
2020-06-02,KELAPA,3,4,40,61
2020-06-03,KELAPA,4,3,56,114
2020-06-04,KELAPA,3,3,34,38
2020-06-05,KELAPA,4,5,51,33
2020-06-06,KELAPA,3,3,49,63
2020-06-07,KELAPA,3,2,62,60
2020-06-08,KELAPA,3,4,50,107
2020-06-09,KELAPA,4,3,35,91
2020-06-10,KELAPA,4,4,48,49
2020-06-11,KELAPA,2,5,24,55
2020-06-12,KELAPA,4,3,31,45
2020-06-13,KELAPA,3,2,62,60
2020-06-14,KELAPA,2,3,46,50
2020-06-15,KELAPA,3,3,39,31
2020-06-16,KELAPA,3,2,19,56
2020-06-17,KELAPA,3,3,37,24
2020-06-18,KELAPA,2,2,13,83
2020-06-19,KELAPA,3,4,33,107
2020-06-20,KELAPA,3,3,26,62
2020-06-21,KELAPA,3,3,39,39
2020-06-22,KELAPA,3,3,27,30
2020-06-23,KELAPA,3,3,10,40
2020-06-24,KELAPA,3,3,26,51
2020-06-25,KELAPA,1,2,26,46
2020-06-26,KELAPA,3,2,28,31
2020-06-27,KELAPA,3,3,36,50
2020-06-28,KELAPA,3,3,26,77
2020-06-29,KELAPA,3,3,31,40
2020-06-30,KELAPA,3,3,24,22
2020-06-01,HARAPAN,2,2,50,21
2020-06-02,HARAPAN,1,0,21,0
2020-06-03,HARAPAN,0,4,0,74
2020-06-04,HARAPAN,1,1,27,3
2020-06-05,HARAPAN,1,2,8,22
2020-06-06,HARAPAN,2,2,17,11
2020-06-07,HARAPAN,0,3,0,27
2020-06-08,HARAPAN,3,0,69,0
2020-06-09,HARAPAN,0,1,0,7
2020-06-10,HARAPAN,1,1,15,21
2020-06-11,HARAPAN,3,0,159,0
2020-06-12,HARAPAN,1,6,276,19
2020-06-13,HARAPAN,0,3,0,27
2020-06-14,HARAPAN,0,3,3,9
2020-06-15,HARAPAN,1,1,18,24
2020-06-16,HARAPAN,2,1,10,2
2020-06-17,HARAPAN,1,1,15,13
