tanggal,pelabuhan,kapal_berangkat,kapal_tiba,penumpang_naik,penumpang_turun
2019-11-25,HARAPAN,3,4,114,166
2019-11-26,HARAPAN,4,3,128,116
2019-11-27,HARAPAN,3,3,131,116
2019-11-28,HARAPAN,4,5,148,223
2019-11-29,HARAPAN,7,5,130,125
2019-11-30,HARAPAN,9,2,1643,18
2019-11-01,SABIRA,0,0,0,0
2019-11-02,SABIRA,0,1,0,20
2019-11-03,SABIRA,1,0,19,0
2019-11-04,SABIRA,0,1,0,7
2019-11-05,SABIRA,1,0,16,0
2019-11-06,SABIRA,0,1,0,20
2019-11-07,SABIRA,1,0,8,0
2019-11-08,SABIRA,0,0,0,0
2019-11-09,SABIRA,0,1,0,32
2019-11-10,SABIRA,1,0,29,0
2019-11-11,SABIRA,0,1,0,18
2019-11-12,SABIRA,1,0,5,0
2019-11-13,SABIRA,0,1,0,16
2019-11-14,SABIRA,1,0,14,0
2019-11-15,SABIRA,0,0,0,0
2019-11-16,SABIRA,0,1,0,21
2019-11-17,SABIRA,1,0,18,0
2019-11-18,SABIRA,0,1,0,13
2019-11-19,SABIRA,1,0,11,0
2019-11-20,SABIRA,0,1,0,25
2019-11-21,SABIRA,1,0,14,0
2019-11-22,SABIRA,0,0,0,0
2019-11-23,SABIRA,0,1,0,9
2019-11-24,SABIRA,1,0,16,0
2019-11-25,SABIRA,0,1,0,19
2019-11-26,SABIRA,1,0,13,0
2019-11-27,SABIRA,0,0,0,0
2019-11-28,SABIRA,0,0,0,0
2019-11-29,SABIRA,0,0,0,0
2019-11-30,SABIRA,0,1,0,19
