tanggal,pelabuhan,kapal_berangkat,kapal_tiba,penumpang_naik,penumpang_turun
2019-09-15,HARAPAN,5,1,1102,7
2019-09-16,HARAPAN,1,3,4,42
2019-09-17,HARAPAN,1,2,17,19
2019-09-18,HARAPAN,1,1,11,12
2019-09-19,HARAPAN,1,1,15,6
2019-09-20,HARAPAN,3,1,52,22
2019-09-21,HARAPAN,1,7,12,857
2019-09-22,HARAPAN,6,1,905,3
2019-09-23,HARAPAN,1,5,8,66
2019-09-24,HARAPAN,2,2,48,8
2019-09-25,HARAPAN,2,3,24,58
2019-09-26,HARAPAN,2,2,21,15
2019-09-27,HARAPAN,3,3,27,55
2019-09-28,HARAPAN,3,8,25,1075
2019-09-29,HARAPAN,6,1,1043,7
2019-09-30,HARAPAN,2,3,93,72
2019-09-01,SABIRA,1,1,26,9
2019-09-02,SABIRA,1,1,12,11
2019-09-03,SABIRA,1,1,6,12
2019-09-04,SABIRA,1,1,17,19
2019-09-05,SABIRA,1,1,11,0
2019-09-06,SABIRA,1,1,4,19
2019-09-07,SABIRA,1,1,20,25
2019-09-08,SABIRA,1,1,47,11
2019-09-09,SABIRA,1,1,13,9
2019-09-10,SABIRA,1,1,10,41
2019-09-11,SABIRA,1,1,14,24
2019-09-12,SABIRA,1,1,7,19
2019-09-13,SABIRA,1,1,7,35
2019-09-14,SABIRA,1,1,26,40
2019-09-15,SABIRA,1,1,31,13
2019-09-16,SABIRA,1,1,18,4
2019-09-17,SABIRA,1,1,3,8
2019-09-18,SABIRA,1,1,15,10
2019-09-19,SABIRA,1,1,12,9
2019-09-20,SABIRA,0,1,0,23
2019-09-21,SABIRA,2,1,21,21
2019-09-22,SABIRA,1,1,26,4
2019-09-23,SABIRA,1,1,4,15
2019-09-24,SABIRA,1,1,15,9
2019-09-25,SABIRA,1,1,13,4
2019-09-26,SABIRA,0,1,0,7
2019-09-27,SABIRA,2,1,55,30
2019-09-28,SABIRA,1,1,26,29
2019-09-29,SABIRA,2,2,26,57
2019-09-30,SABIRA,1,1,21,6
,,,,,
,,,,,
,,,       Mengetahui,,
,,,KEPALA BIDANG DINAS PERHUBUNGAN,,
,,,               PROVINSI DKI JAKARTA ,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,                  RENNY DWI ASTUTI,,
,,,             NIP 19690807199032001,,
