tanggal,pelabuhan,kapal_berangkat,kapal_tiba,penumpang_naik,penumpang_turun
2020-03-02,HARAPAN,1,2,3,2
2020-03-03,HARAPAN,1,0,17,0
2020-03-04,HARAPAN,3,2,37,66
2020-03-05,HARAPAN,1,6,7,486
2020-03-06,HARAPAN,5,1,491,5
2020-03-07,HARAPAN,1,2,10,45
2020-03-08,HARAPAN,1,1,0,8
2020-03-09,HARAPAN,2,3,13,10
2020-03-10,HARAPAN,2,2,9,7
2020-03-11,HARAPAN,3,2,52,10
2020-03-12,HARAPAN,1,6,9,441
2020-03-13,HARAPAN,5,0,400,0
2020-03-14,HARAPAN,0,4,0,15
2020-03-15,HARAPAN,1,2,5,13
2020-03-16,HARAPAN,1,1,0,8
2020-03-17,HARAPAN,0,0,0,0
2020-03-18,HARAPAN,2,0,15,0
2020-03-19,HARAPAN,0,1,0,0
2020-03-20,HARAPAN,5,1,502,16
2020-03-21,HARAPAN,1,2,7,20
2020-03-22,HARAPAN,2,1,19,7
2020-03-23,HARAPAN,1,1,10,4
2020-03-24,HARAPAN,1,1,11,31
2020-03-25,HARAPAN,3,1,95,15
2020-03-26,HARAPAN,2,5,17,461
2020-03-27,HARAPAN,6,2,428,10
2020-03-28,HARAPAN,1,2,6,5
2020-03-29,HARAPAN,1,1,9,30
2020-03-30,HARAPAN,1,1,7,18
2020-03-31,HARAPAN,1,1,19,18
2020-03-01,SABIRA,1,0,11,0
2020-03-02,SABIRA,0,2,0,31
2020-03-03,SABIRA,2,0,26,0
2020-03-04,SABIRA,0,1,0,3
2020-03-05,SABIRA,1,1,11,6
2020-03-06,SABIRA,0,0,0,0
2020-03-07,SABIRA,0,1,0,17
2020-03-08,SABIRA,1,0,8,0
2020-03-09,SABIRA,0,1,0,17
2020-03-10,SABIRA,1,0,12,0
2020-03-11,SABIRA,0,1,0,10
2020-03-12,SABIRA,1,2,24,19
2020-03-13,SABIRA,1,0,4,0
2020-03-14,SABIRA,0,1,0,4
2020-03-15,SABIRA,1,0,4,0
2020-03-16,SABIRA,0,0,0,0
2020-03-17,SABIRA,0,0,0,0
2020-03-18,SABIRA,0,2,0,17
2020-03-19,SABIRA,2,0,14,0
2020-03-20,SABIRA,1,0,13,0
2020-03-21,SABIRA,0,1,0,22
2020-03-22,SABIRA,1,0,13,0
2020-03-23,SABIRA,0,1,0,5
2020-03-24,SABIRA,1,0,8,0
2020-03-25,SABIRA,0,1,0,13
2020-03-26,SABIRA,1,1,8,17
2020-03-27,SABIRA,1,0,22,0
2020-03-28,SABIRA,0,1,18,0
2020-03-29,SABIRA,1,1,2,13
2020-03-30,SABIRA,1,1,15,15
2020-03-31,SABIRA,1,0,9,0
