tanggal,pelabuhan,kapal_berangkat,kapal_tiba,penumpang_naik,penumpang_turun
2020-02-07,HARAPAN,2,1,3,8
2020-02-08,HARAPAN,1,1,7,0
2020-02-09,HARAPAN,2,1,19,2
2020-02-10,HARAPAN,4,1,30,17
2020-02-11,HARAPAN,2,6,25,265
2020-02-12,HARAPAN,3,0,307,0
2020-02-13,HARAPAN,1,4,14,25
2020-02-14,HARAPAN,0,3,0,2
2020-02-15,HARAPAN,3,1,13,7
2020-02-16,HARAPAN,2,3,35,67
2020-02-17,HARAPAN,1,0,15,0
2020-02-18,HARAPAN,1,6,37,272
2020-02-19,HARAPAN,6,0,279,0
2020-02-20,HARAPAN,0,3,0,25
2020-02-21,HARAPAN,1,1,3,6
2020-02-22,HARAPAN,1,1,4,0
2020-02-23,HARAPAN,1,2,3,19
2020-02-24,HARAPAN,1,1,3,1
2020-02-25,HARAPAN,0,6,0,342
2020-02-26,HARAPAN,4,1,358,36
2020-02-27,HARAPAN,1,2,6,3
2020-02-28,HARAPAN,2,0,34,0
2020-02-01,SABIRA,0,1,0,9
2020-02-02,SABIRA,1,1,4,3
2020-02-03,SABIRA,2,1,11,8
2020-02-04,SABIRA,0,1,0,7
2020-02-05,SABIRA,1,0,15,0
2020-02-06,SABIRA,0,1,0,7
2020-02-07,SABIRA,1,0,4,0
2020-02-08,SABIRA,0,1,0,7
2020-02-09,SABIRA,1,0,14,0
2020-02-10,SABIRA,0,0,0,0
2020-02-11,SABIRA,0,1,0,12
2020-02-12,SABIRA,1,0,9,0
2020-02-13,SABIRA,0,1,0,10
2020-02-14,SABIRA,1,0,4,0
2020-02-15,SABIRA,0,3,0,21
2020-02-16,SABIRA,4,1,29,10
2020-02-17,SABIRA,0,1,0,5
2020-02-18,SABIRA,1,2,4,11
2020-02-19,SABIRA,1,0,16,0
2020-02-20,SABIRA,0,1,0,10
2020-02-21,SABIRA,2,1,17,8
2020-02-22,SABIRA,0,1,0,9
2020-02-23,SABIRA,1,0,11,0
2020-02-24,SABIRA,0,0,0,0
2020-02-25,SABIRA,0,1,0,8
2020-02-26,SABIRA,1,0,10,0
2020-02-27,SABIRA,1,2,17,22
2020-02-28,SABIRA,1,0,8,0
